t,x,y,z
12.7251,-0.0941,-0.0509,-0.0892
12.7451,-0.0941,-0.0509,-0.0892
12.7651,-0.0941,-0.0509,-0.0892
12.7851,-0.0941,-0.0509,-0.0892
12.8051,-0.0942,-0.0508,-0.0892
12.8251,-0.0942,-0.0508,-0.0892
12.8451,-0.0942,-0.0508,-0.0892
12.8651,-0.0942,-0.0508,-0.0892
12.8851,-0.0942,-0.0508,-0.0892
12.9051,-0.0942,-0.0508,-0.0892
12.9251,-0.0942,-0.0508,-0.0892
12.9451,-0.0942,-0.0508,-0.0892
12.9651,-0.0942,-0.0508,-0.0892
12.9851,-0.094,-0.0506,-0.0892
13.0051,-0.0942,-0.0506,-0.089
13.0251,-0.0943,-0.0506,-0.089
13.0451,-0.0942,-0.0506,-0.0888
13.0651,-0.0942,-0.0505,-0.0889
13.0851,-0.0942,-0.0505,-0.0889
13.1061,-0.0942,-0.0505,-0.0889
13.1261,-0.094,-0.0509,-0.089
13.1461,-0.094,-0.0509,-0.089
13.1661,-0.094,-0.0509,-0.089
13.1861,-0.094,-0.0509,-0.089
13.2061,-0.0939,-0.0509,-0.089
13.2261,-0.0943,-0.0509,-0.0893
13.2461,-0.0944,-0.0509,-0.0894
13.2661,-0.0945,-0.0509,-0.0893
13.2801,-0.0945,-0.0509,-0.0893
13.3001,-0.094,-0.0506,-0.0894
13.3201,-0.094,-0.0506,-0.0894
13.3401,-0.0933,-0.05,-0.0894
13.3601,-0.0933,-0.0501,-0.0894
13.3801,-0.0937,-0.0506,-0.0894
13.4001,-0.0939,-0.0506,-0.0895
13.4201,-0.0941,-0.0507,-0.0894
13.4401,-0.0941,-0.0508,-0.0894
13.4601,-0.0942,-0.051,-0.0893
13.4801,-0.0942,-0.051,-0.0893
13.5001,-0.0941,-0.0511,-0.0894
13.5201,-0.0937,-0.0509,-0.0893
13.5401,-0.0935,-0.0508,-0.0893
13.5601,-0.094,-0.051,-0.0893
13.5801,-0.0942,-0.0508,-0.0893
13.6001,-0.0941,-0.0505,-0.0892
13.6201,-0.0946,-0.0503,-0.0894
13.6401,-0.0946,-0.0503,-0.0894
13.6601,-0.0937,-0.0494,-0.0892
13.6801,-0.0937,-0.0494,-0.0892
13.7001,-0.0937,-0.0494,-0.0892
13.7201,-0.0937,-0.0494,-0.0892
13.7401,-0.0937,-0.0494,-0.0892
13.7601,-0.0937,-0.0494,-0.0892
13.7801,-0.0937,-0.0494,-0.0892
13.8001,-0.0937,-0.0494,-0.0892
13.8201,-0.0937,-0.0494,-0.0892
13.8401,-0.0937,-0.0494,-0.0892
13.8601,-0.0937,-0.0494,-0.0892
13.8801,-0.0937,-0.0494,-0.0892
13.9001,-0.0937,-0.0494,-0.0892
13.9201,-0.0937,-0.0494,-0.0892
13.9401,-0.0915,-0.0457,-0.0909
13.9601,-0.0915,-0.0457,-0.0909
13.9801,-0.0916,-0.0455,-0.0907
14.0001,-0.092,-0.0452,-0.0902
14.0201,-0.0922,-0.0448,-0.0901
14.0401,-0.0925,-0.0445,-0.0898
14.0601,-0.0925,-0.0445,-0.0897
14.0801,-0.0924,-0.0448,-0.0897
14.1051,-0.0925,-0.0451,-0.0896
14.1251,-0.0922,-0.0454,-0.0897
14.1451,-0.0922,-0.0454,-0.0897
14.1651,-0.0922,-0.0454,-0.0897
14.1851,-0.0922,-0.0454,-0.0897
14.2051,-0.0922,-0.0454,-0.0897
14.2251,-0.0922,-0.0454,-0.0897
14.2451,-0.0922,-0.0454,-0.0897
14.2651,-0.0922,-0.0454,-0.0897
14.2851,-0.0922,-0.0454,-0.0897
14.3051,-0.0922,-0.0454,-0.0897
14.3251,-0.0922,-0.0454,-0.0897
14.3451,-0.0922,-0.0454,-0.0897
14.3651,-0.0922,-0.0454,-0.0897
14.3851,-0.0922,-0.0454,-0.0897
14.4051,-0.0653,-0.0724,-0.1166
14.4251,-0.0648,-0.0727,-0.1191
14.4451,-0.0636,-0.0715,-0.1215
14.4651,-0.0629,-0.0695,-0.1235
14.4851,-0.062,-0.067,-0.1261
14.5051,-0.062,-0.067,-0.1261
14.5251,-0.062,-0.067,-0.1261
14.5451,-0.062,-0.067,-0.1261
14.5651,-0.061,-0.0494,-0.134
14.5851,-0.0618,-0.0446,-0.1348
14.6051,-0.0618,-0.0408,-0.138
14.6251,-0.059,-0.0376,-0.1398
14.6451,-0.059,-0.0376,-0.1398
14.6651,-0.059,-0.0376,-0.1398
14.6851,-0.0542,-0.0293,-0.1498
14.7051,-0.0542,-0.0265,-0.1531
14.7251,-0.0544,-0.0237,-0.1578
14.7451,-0.0547,-0.0213,-0.1635
14.7651,-0.0567,-0.0196,-0.1697
14.7851,-0.0587,-0.0183,-0.1758
14.8051,-0.0615,-0.0171,-0.1817
14.8251,-0.0643,-0.0164,-0.1878
14.8451,-0.0661,-0.0158,-0.194
14.8651,-0.0695,-0.0155,-0.1998
14.8851,-0.0729,-0.0152,-0.2052
14.9051,-0.076,-0.0153,-0.2104
14.9251,-0.0792,-0.0154,-0.2154
14.9451,-0.0822,-0.0153,-0.2204
14.9651,-0.0854,-0.0155,-0.2253
14.9851,-0.0883,-0.0155,-0.2304
15.0051,-0.0909,-0.0155,-0.2354
15.0251,-0.0933,-0.0156,-0.241
15.0451,-0.0956,-0.0157,-0.2465
15.0651,-0.0976,-0.0157,-0.2525
15.0851,-0.0995,-0.0158,-0.2585
15.1041,-0.1011,-0.016,-0.2645
15.1241,-0.1026,-0.0162,-0.2706
15.1441,-0.104,-0.016,-0.277
15.1641,-0.1055,-0.0156,-0.2834
15.1841,-0.1067,-0.0151,-0.29
15.2041,-0.1078,-0.0146,-0.2966
15.2241,-0.1087,-0.0141,-0.3035
15.2441,-0.1094,-0.0138,-0.3106
15.2641,-0.11,-0.0135,-0.3183
15.2841,-0.1104,-0.013,-0.3262
15.3041,-0.1105,-0.0125,-0.3343
15.3241,-0.1109,-0.0121,-0.3423
15.3441,-0.1111,-0.0117,-0.3503
15.3641,-0.111,-0.0117,-0.3584
15.3841,-0.1105,-0.0116,-0.3666
15.4041,-0.1097,-0.0123,-0.3751
15.4241,-0.1086,-0.0127,-0.384
15.4441,-0.1073,-0.0135,-0.393
15.4642,-0.1059,-0.0143,-0.402
15.4842,-0.1043,-0.0152,-0.411
15.5042,-0.1026,-0.0161,-0.4201
15.5242,-0.101,-0.0171,-0.4294
15.5442,-0.0995,-0.0177,-0.4386
15.5642,-0.0984,-0.0178,-0.4471
15.5842,-0.0973,-0.0178,-0.4555
15.6042,-0.0962,-0.0176,-0.4633
15.6242,-0.0952,-0.0174,-0.4707
15.6442,-0.0941,-0.0171,-0.4775
15.6642,-0.0931,-0.0168,-0.4839
15.6842,-0.0922,-0.0165,-0.4898
15.7042,-0.0914,-0.0163,-0.4953
15.7242,-0.0909,-0.016,-0.5004
15.7442,-0.0904,-0.0157,-0.5051
15.7642,-0.0899,-0.0152,-0.5095
15.7842,-0.0897,-0.0143,-0.5136
15.8042,-0.0895,-0.0134,-0.5172
15.8232,-0.0895,-0.0124,-0.5205
15.8442,-0.0895,-0.0113,-0.5236
15.8632,-0.0897,-0.0101,-0.5264
15.8832,-0.0901,-0.0089,-0.529
15.9042,-0.0904,-0.0076,-0.5313
15.9242,-0.0909,-0.0067,-0.5334
15.9442,-0.0913,-0.0059,-0.5354
15.9642,-0.0917,-0.0053,-0.5372
15.9842,-0.0925,-0.0046,-0.5388
16.0042,-0.0937,-0.0039,-0.5399
16.0242,-0.0951,-0.003,-0.5406
16.0442,-0.0969,-0.0021,-0.5411
16.0642,-0.0992,-0.0009,-0.5413
16.0842,-0.1018,0.0004,-0.5412
16.1042,-0.1048,0.0021,-0.5408
16.1242,-0.108,0.0042,-0.5402
16.1442,-0.1113,0.0064,-0.5396
16.1642,-0.1147,0.0087,-0.5391
16.1842,-0.1179,0.0112,-0.5387
16.2042,-0.1211,0.0139,-0.5385
16.2242,-0.1243,0.0169,-0.5385
16.2442,-0.1274,0.02,-0.5387
16.2642,-0.1301,0.0232,-0.539
16.2842,-0.1323,0.026,-0.5396
16.3042,-0.1341,0.0291,-0.5406
16.3242,-0.1355,0.0322,-0.5419
16.3442,-0.1362,0.0356,-0.5437
16.3642,-0.1366,0.0392,-0.5458
16.3842,-0.1364,0.0428,-0.5482
16.4042,-0.1358,0.0464,-0.5511
16.4242,-0.1347,0.05,-0.5544
16.4442,-0.1333,0.0539,-0.5578
16.4642,-0.1319,0.0579,-0.5613
16.4842,-0.1304,0.0619,-0.5645
16.5042,-0.1287,0.0658,-0.5676
16.5242,-0.1267,0.0697,-0.5704
16.5442,-0.1249,0.0737,-0.573
16.5642,-0.1229,0.0776,-0.5754
16.5842,-0.121,0.0814,-0.5777
16.6042,-0.1193,0.085,-0.5798
16.6242,-0.1174,0.0884,-0.5819
16.6442,-0.1158,0.0917,-0.584
16.6642,-0.1144,0.0949,-0.5859
16.6842,-0.1134,0.0983,-0.5876
16.7042,-0.1125,0.1017,-0.5893
16.7242,-0.112,0.1049,-0.5908
16.7442,-0.1116,0.108,-0.5923
16.7642,-0.1113,0.1111,-0.5936
16.7832,-0.1111,0.1139,-0.5946
16.8042,-0.1109,0.1165,-0.5956
16.8232,-0.1105,0.119,-0.5967
16.8442,-0.1103,0.1214,-0.5977
16.8642,-0.1098,0.1236,-0.5986
16.8842,-0.1093,0.1256,-0.5995
16.9042,-0.1085,0.1274,-0.6004
16.9242,-0.1077,0.1293,-0.6013
16.9442,-0.1068,0.1313,-0.6021
16.9642,-0.1059,0.1333,-0.603
16.9842,-0.1049,0.1355,-0.6039
17.0042,-0.1039,0.1376,-0.6048
17.0242,-0.1029,0.1399,-0.6054
17.0432,-0.1018,0.142,-0.6061
17.0642,-0.1008,0.1441,-0.6068
17.0842,-0.0997,0.1461,-0.6074
17.1042,-0.0987,0.1483,-0.6078
17.1242,-0.0976,0.1503,-0.6081
17.1442,-0.0964,0.1523,-0.6087
17.1642,-0.0952,0.154,-0.6091
17.1842,-0.0939,0.1556,-0.6095
17.2042,-0.0926,0.157,-0.6098
17.2242,-0.0913,0.1582,-0.6103
17.2442,-0.09,0.1592,-0.6106
17.2642,-0.0889,0.16,-0.6111
17.2842,-0.0877,0.1607,-0.6118
17.3042,-0.0867,0.1611,-0.6123
17.3242,-0.0859,0.1614,-0.6128
17.3442,-0.0851,0.1615,-0.6133
17.3642,-0.0842,0.1614,-0.6141
17.3842,-0.0835,0.1612,-0.615
17.4042,-0.0827,0.1609,-0.6161
17.4242,-0.0821,0.1604,-0.6171
17.4442,-0.0815,0.1599,-0.6181
17.4642,-0.0807,0.1593,-0.6191
17.4842,-0.0801,0.1586,-0.6202
17.5042,-0.0795,0.1577,-0.621
17.5242,-0.0787,0.1567,-0.6217
17.5442,-0.0779,0.1557,-0.6224
17.5642,-0.077,0.1548,-0.6228
17.5842,-0.0759,0.1539,-0.623
17.6042,-0.0747,0.153,-0.623
17.6242,-0.0735,0.1523,-0.623
17.6442,-0.0721,0.1518,-0.6226
17.6642,-0.0706,0.1516,-0.622
17.6842,-0.0688,0.1514,-0.6214
17.7042,-0.0668,0.1514,-0.6208
17.7242,-0.0647,0.1516,-0.6202
17.7442,-0.0624,0.1521,-0.6195
17.7642,-0.0601,0.1527,-0.6189
17.7842,-0.0577,0.1535,-0.6183
17.8042,-0.0552,0.1544,-0.6176
17.8242,-0.0525,0.1551,-0.617
17.8442,-0.0498,0.156,-0.6164
17.8642,-0.0471,0.1566,-0.6158
17.8842,-0.0446,0.1573,-0.6152
17.9042,-0.0423,0.158,-0.6146
17.9242,-0.0402,0.1587,-0.6142
17.9442,-0.0384,0.1593,-0.6139
17.9632,-0.0369,0.1599,-0.6138
17.9842,-0.0358,0.1603,-0.614
18.0042,-0.0353,0.1608,-0.6143
18.0242,-0.0356,0.1612,-0.6149
18.0432,-0.0368,0.1615,-0.6158
18.0632,-0.0391,0.1616,-0.6167
18.0832,-0.0426,0.1612,-0.6178
18.1062,-0.0474,0.1597,-0.6189
18.1262,-0.0538,0.1574,-0.6201
18.1462,-0.0612,0.1539,-0.6212
18.1662,-0.0697,0.1485,-0.6221
18.1862,-0.0789,0.1406,-0.6235
18.2062,-0.0884,0.1303,-0.6245
18.2262,-0.0976,0.1172,-0.6255
18.2462,-0.1058,0.1015,-0.6266
18.2662,-0.1113,0.083,-0.6277
18.2902,-0.1131,0.0622,-0.6285
18.3102,-0.1102,0.0398,-0.6293
18.3302,-0.102,0.0176,-0.63
18.3502,-0.0859,-0.001,-0.6304
18.3702,-0.0627,-0.0124,-0.6305
18.3902,-0.0353,-0.0135,-0.6294
18.4102,-0.0353,-0.0135,-0.6294
18.4302,-0.0353,-0.0135,-0.6294
18.4502,-0.0353,-0.0135,-0.6294
18.4702,-0.0353,-0.0135,-0.6294
18.4902,-0.0353,-0.0135,-0.6294
18.5102,-0.0353,-0.0135,-0.6294
18.5302,-0.0353,-0.0135,-0.6294
18.5502,-0.0353,-0.0135,-0.6294
18.5702,-0.0353,-0.0135,-0.6294
18.5902,-0.0353,-0.0135,-0.6294
18.6102,-0.0353,-0.0135,-0.6294
18.6302,-0.0353,-0.0135,-0.6294
18.6502,-0.0353,-0.0135,-0.6294
18.6702,-0.0353,-0.0135,-0.6294
18.6902,-0.0353,-0.0135,-0.6294
18.7102,-0.0353,-0.0135,-0.6294
18.7302,-0.0353,-0.0135,-0.6294
18.7502,-0.0353,-0.0135,-0.6294
18.7702,-0.0353,-0.0135,-0.6294
18.7902,-0.0353,-0.0135,-0.6294
18.8102,-0.0353,-0.0135,-0.6294
18.8302,-0.0353,-0.0135,-0.6294
18.8502,-0.0353,-0.0135,-0.6294
18.8702,-0.0353,-0.0135,-0.6294
18.8902,-0.0353,-0.0135,-0.6294
18.9102,-0.0353,-0.0135,-0.6294
18.9302,-0.0353,-0.0135,-0.6294
18.9502,-0.0353,-0.0135,-0.6294
18.9702,-0.0353,-0.0135,-0.6294
18.9902,-0.0353,-0.0135,-0.6294
19.0102,-0.0353,-0.0135,-0.6294
19.0302,-0.0353,-0.0135,-0.6294
19.0502,-0.0353,-0.0135,-0.6294
19.0702,-0.0353,-0.0135,-0.6294
19.0902,-0.0353,-0.0135,-0.6294
19.1072,-0.0353,-0.0135,-0.6294
19.1272,-0.0353,-0.0135,-0.6294
19.1472,-0.0353,-0.0135,-0.6294
19.1672,-0.0353,-0.0135,-0.6294
19.1872,-0.0353,-0.0135,-0.6294
19.2072,-0.0353,-0.0135,-0.6294
19.2272,-0.0353,-0.0135,-0.6294
19.2472,-0.0353,-0.0135,-0.6294
19.2672,-0.0353,-0.0135,-0.6294
19.2902,-0.0353,-0.0135,-0.6294
19.3102,-0.0353,-0.0135,-0.6294
19.3302,-0.0353,-0.0135,-0.6294
19.3502,-0.0353,-0.0135,-0.6294
19.3702,-0.0353,-0.0135,-0.6294
19.3902,-0.0353,-0.0135,-0.6294
19.4102,-0.0353,-0.0135,-0.6294
19.4302,-0.0353,-0.0135,-0.6294
19.4502,-0.0353,-0.0135,-0.6294
19.4702,-0.0353,-0.0135,-0.6294
19.4902,-0.0353,-0.0135,-0.6294
19.5102,-0.0353,-0.0135,-0.6294
19.5302,-0.0353,-0.0135,-0.6294
19.5502,-0.0353,-0.0135,-0.6294
19.5702,-0.0353,-0.0135,-0.6294
19.5902,-0.0353,-0.0135,-0.6294
19.6102,-0.0353,-0.0135,-0.6294
19.6302,-0.0353,-0.0135,-0.6294
19.6502,-0.0353,-0.0135,-0.6294
19.6702,-0.0353,-0.0135,-0.6294
19.6902,0.748,-0.2749,-0.6586
19.7102,0.748,-0.2749,-0.6586
19.7302,0.748,-0.2749,-0.6586
19.7502,0.748,-0.2749,-0.6586
19.7702,0.748,-0.2749,-0.6586
19.7902,0.748,-0.2749,-0.6586
19.8102,0.748,-0.2749,-0.6586
19.8302,0.748,-0.2749,-0.6586
19.8502,0.748,-0.2749,-0.6586
19.8702,0.748,-0.2749,-0.6586
19.8902,0.748,-0.2749,-0.6586
19.9102,0.748,-0.2749,-0.6586
19.9302,0.748,-0.2749,-0.6586
19.9502,0.7696,-0.2875,-0.6776
19.9702,0.7696,-0.2875,-0.6776
19.9902,0.7696,-0.2875,-0.6776
20.0102,0.7696,-0.2875,-0.6776
20.0302,0.7696,-0.2875,-0.6776
20.0502,0.7696,-0.2875,-0.6776
20.0702,0.7696,-0.2875,-0.6776
20.0902,0.7696,-0.2875,-0.6776
20.1102,0.7696,-0.2875,-0.6776
20.1302,0.7696,-0.2875,-0.6776
20.1502,0.7696,-0.2875,-0.6776
20.1702,0.7696,-0.2875,-0.6776
20.1902,0.7696,-0.2875,-0.6776
20.2102,0.7696,-0.2875,-0.6776
20.2302,0.7696,-0.2875,-0.6776
20.2502,0.7696,-0.2875,-0.6776
20.2702,0.8748,-0.2635,-0.6819
20.2902,0.8748,-0.2635,-0.6819
20.3102,0.8748,-0.2635,-0.6819
20.3302,0.8748,-0.2635,-0.6819
20.3503,0.8748,-0.2635,-0.6819
20.3703,0.8748,-0.2635,-0.6819
20.3903,0.8748,-0.2635,-0.6819
20.4103,0.8748,-0.2635,-0.6819
20.4303,0.8748,-0.2635,-0.6819
20.4503,0.8748,-0.2635,-0.6819
20.4703,0.8748,-0.2635,-0.6819
20.4903,0.8748,-0.2635,-0.6819
20.5103,0.8748,-0.2635,-0.6819
20.5303,0.8748,-0.2635,-0.6819
20.5503,0.8748,-0.2635,-0.6819
20.5703,0.9852,-0.1974,-0.7264
20.5903,0.9598,-0.196,-0.7246
20.6103,0.9357,-0.2022,-0.7222
20.6303,0.916,-0.2139,-0.7195
20.6503,0.901,-0.2304,-0.7166
20.6703,0.8921,-0.2495,-0.7141
20.6903,0.8904,-0.2698,-0.7115
20.7103,0.8949,-0.2896,-0.7094
20.7303,0.9059,-0.3064,-0.7082
20.7503,0.9225,-0.3185,-0.7076
20.7703,0.9431,-0.3239,-0.7077
20.7903,0.9656,-0.3217,-0.7082
20.8103,0.9874,-0.311,-0.709
20.8303,1.0058,-0.2923,-0.7108
20.8503,1.0058,-0.2923,-0.7108
20.8703,1.0058,-0.2923,-0.7108
20.8903,1.0163,-0.2095,-0.7213
20.9103,1.003,-0.1823,-0.7287
20.9303,1.003,-0.1823,-0.7287
20.9503,0.9563,-0.142,-0.7499
20.9703,0.9271,-0.1325,-0.7637
20.9903,0.8976,-0.1289,-0.7792
21.0103,0.8697,-0.1328,-0.7962
21.0303,0.8439,-0.1409,-0.8141
21.0503,0.8232,-0.1542,-0.8328
21.0703,0.8063,-0.1699,-0.8519
21.0903,0.796,-0.1878,-0.8718
21.1133,0.7925,-0.2055,-0.8919
21.1333,0.795,-0.2214,-0.9119
21.1533,0.8045,-0.2323,-0.9322
21.1733,0.8045,-0.2323,-0.9322
21.1933,0.8338,-0.2306,-0.97
21.2133,0.8485,-0.217,-0.9869
21.2333,0.8584,-0.1944,-1.0012
21.2533,0.8607,-0.1654,-1.0127
21.2733,0.8544,-0.1332,-1.022
21.2933,0.8382,-0.101,-1.0285
21.3133,0.8135,-0.072,-1.033
21.3333,0.7817,-0.049,-1.0361
21.3533,0.7457,-0.0334,-1.0381
21.3733,0.7079,-0.0257,-1.0399
21.3933,0.6709,-0.026,-1.0411
21.4133,0.6373,-0.0332,-1.0424
21.4333,0.6089,-0.0457,-1.044
21.4533,0.5871,-0.0617,-1.0464
21.4733,0.5724,-0.0786,-1.0492
21.4933,0.5645,-0.0946,-1.0518
21.5133,0.5628,-0.1075,-1.054
21.5333,0.5667,-0.1157,-1.0558
21.5533,0.5742,-0.1179,-1.0564
21.5733,0.5836,-0.113,-1.0562
21.5933,0.5929,-0.101,-1.0553
21.6133,0.5998,-0.0813,-1.0513
21.6333,0.602,-0.0558,-1.0459
21.6533,0.5983,-0.0259,-1.0388
21.6733,0.5868,0.0065,-1.03
21.6933,0.5674,0.0384,-1.02
21.7133,0.5404,0.0679,-1.0092
21.7333,0.5069,0.0922,-0.9982
21.7533,0.4692,0.1096,-0.987
21.7733,0.4293,0.1194,-0.9775
21.7933,0.3899,0.1205,-0.9689
21.8133,0.3544,0.1132,-0.9618
21.8333,0.3247,0.1008,-0.957
21.8533,0.3023,0.0847,-0.9541
21.8733,0.288,0.0672,-0.9529
21.8933,0.2814,0.0515,-0.9529
21.9133,0.2817,0.0392,-0.9533
21.9333,0.2871,0.0326,-0.9542
21.9533,0.2958,0.0322,-0.9548
21.9733,0.3055,0.0388,-0.9552
21.9933,0.3142,0.0514,-0.9556
22.0133,0.3199,0.0699,-0.9537
22.0333,0.3216,0.0927,-0.9519
22.0533,0.3186,0.1184,-0.9493
22.0733,0.3101,0.1457,-0.9461
22.0933,0.2954,0.1732,-0.9429
22.1133,0.2749,0.1993,-0.9392
22.1333,0.2491,0.2225,-0.9367
22.1533,0.2177,0.24,-0.9331
22.1733,0.1838,0.2519,-0.932
22.1933,0.1481,0.2551,-0.9304
22.2133,0.1142,0.2505,-0.9307
22.2333,0.0846,0.2387,-0.932
22.2533,0.0621,0.221,-0.9335
22.2733,0.0475,0.2005,-0.9351
22.2843,0.0418,0.1795,-0.9364
22.3043,0.0442,0.1606,-0.9374
22.3263,0.0534,0.1467,-0.9368
22.3463,0.067,0.1392,-0.9351
22.3663,0.0833,0.1385,-0.9321
22.3863,0.0993,0.1452,-0.9281
22.4063,0.1134,0.1579,-0.9229
22.4263,0.124,0.1757,-0.9169
22.4463,0.1297,0.1974,-0.9105
22.4663,0.1303,0.2212,-0.9035
22.4863,0.1253,0.2453,-0.8965
22.5063,0.1151,0.2685,-0.8893
22.5263,0.1,0.2895,-0.8827
22.5463,0.0801,0.3068,-0.8765
22.5663,0.0572,0.3193,-0.8706
22.5863,0.0322,0.3256,-0.8656
22.6063,0.0066,0.325,-0.8612
22.6263,-0.0172,0.3175,-0.8578
22.6463,-0.0373,0.3026,-0.8522
22.6663,-0.051,0.2826,-0.847
22.6863,-0.0579,0.2592,-0.841
22.7063,-0.0567,0.2348,-0.8336
22.7263,-0.0481,0.2114,-0.826
22.7463,-0.0324,0.1916,-0.8163
22.7663,-0.0115,0.1778,-0.8046
22.7863,0.0121,0.1697,-0.7938
22.8063,0.036,0.169,-0.7811
22.8263,0.0586,0.1744,-0.7696
22.8463,0.078,0.1851,-0.7589
22.8663,0.0926,0.2,-0.7495
22.8863,0.1019,0.217,-0.7417
22.9063,0.1051,0.2345,-0.7356
22.9263,0.1022,0.2508,-0.7315
22.9463,0.0937,0.264,-0.7292
22.9663,0.0805,0.2727,-0.7287
22.9863,0.0643,0.2754,-0.7293
23.0063,0.0464,0.2716,-0.7308
23.0263,0.0282,0.2613,-0.7335
23.0463,0.012,0.2436,-0.735
23.0663,-0.0014,0.2205,-0.7362
23.0863,-0.01,0.1928,-0.737
23.1053,-0.0134,0.1616,-0.7373
23.1253,-0.0106,0.1291,-0.7348
23.1453,-0.0023,0.0971,-0.7318
23.1653,0.0113,0.0665,-0.7284
23.1853,0.0299,0.0392,-0.7231
23.2053,0.0524,0.0167,-0.7164
23.2253,0.0767,-0.0014,-0.7109
23.2453,0.1025,-0.0129,-0.7042
23.2653,0.1275,-0.0193,-0.6996
23.2853,0.1498,-0.0193,-0.6948
23.3053,0.1676,-0.0152,-0.6917
23.3253,0.1799,-0.0078,-0.6905
23.3453,0.1854,0.0009,-0.6908
23.3653,0.1843,0.0083,-0.6927
23.3853,0.1763,0.0127,-0.6948
23.4053,0.1624,0.0124,-0.6968
23.4253,0.145,0.0057,-0.6988
23.4453,0.1259,-0.0077,-0.6997
23.4653,0.1068,-0.028,-0.6995
23.4853,0.0903,-0.0547,-0.6972
23.5053,0.0772,-0.086,-0.6941
23.5253,0.0687,-0.1207,-0.6898
23.5453,0.0653,-0.1572,-0.684
23.5653,0.0674,-0.1943,-0.6783
23.5853,0.0752,-0.2305,-0.6712
23.6053,0.0875,-0.2643,-0.6638
23.6253,0.1042,-0.2941,-0.656
23.6453,0.124,-0.32,-0.6499
23.6653,0.1455,-0.3409,-0.6454
23.6853,0.1679,-0.3553,-0.6414
23.7053,0.1886,-0.364,-0.6392
23.7253,0.207,-0.366,-0.6378
23.7453,0.2203,-0.364,-0.6384
23.7653,0.2277,-0.3583,-0.6394
23.7853,0.2284,-0.3513,-0.641
23.8053,0.2223,-0.3443,-0.6426
23.8253,0.2099,-0.3387,-0.6441
23.8453,0.1921,-0.3369,-0.6439
23.8653,0.1704,-0.3399,-0.6427
23.8853,0.1463,-0.3479,-0.6401
23.9053,0.1218,-0.3618,-0.6357
23.9253,0.0986,-0.3799,-0.6314
23.9453,0.0778,-0.4026,-0.6252
23.9653,0.0611,-0.4292,-0.6182
23.9853,0.0487,-0.4577,-0.612
24.0053,0.0411,-0.4869,-0.6065
24.0253,0.0393,-0.5155,-0.6018
24.0453,0.043,-0.5426,-0.5983
24.0653,0.0519,-0.5659,-0.5967
24.0853,0.0641,-0.5839,-0.597
24.1053,0.0792,-0.5956,-0.5992
24.1253,0.0949,-0.6005,-0.6029
24.1453,0.1102,-0.5976,-0.607
24.1653,0.1219,-0.5888,-0.6119
24.1853,0.1299,-0.5742,-0.6172
24.2053,0.1325,-0.5552,-0.6221
24.2253,0.1292,-0.5334,-0.6259
24.2453,0.1204,-0.5107,-0.6283
24.2653,0.1059,-0.4884,-0.6295
24.2853,0.0868,-0.4677,-0.6301
24.3053,0.064,-0.45,-0.6282
24.3253,0.0388,-0.4367,-0.6247
24.3453,0.012,-0.4269,-0.621
24.3653,-0.0149,-0.4216,-0.617
24.3853,-0.0411,-0.4199,-0.6134
24.4053,-0.0643,-0.4231,-0.6088
24.4253,-0.0849,-0.4293,-0.6058
24.4453,-0.101,-0.4378,-0.6041
24.4653,-0.1125,-0.4472,-0.6038
24.4853,-0.1182,-0.4562,-0.605
24.5053,-0.1175,-0.4633,-0.6077
24.5253,-0.1119,-0.4665,-0.6117
24.5453,-0.1031,-0.4646,-0.616
24.5653,-0.091,-0.4563,-0.62
24.5853,-0.0776,-0.4409,-0.6238
24.6053,-0.0651,-0.4185,-0.6259
24.6253,-0.0548,-0.3903,-0.6262
24.6453,-0.0484,-0.3567,-0.6248
24.6653,-0.047,-0.3193,-0.6214
24.6853,-0.0506,-0.2802,-0.6162
24.7053,-0.0603,-0.2404,-0.6076
24.7253,-0.0749,-0.2015,-0.5987
24.7453,-0.0947,-0.1649,-0.5875
24.7673,-0.1185,-0.1322,-0.576
24.7873,-0.1448,-0.1045,-0.564
24.8073,-0.1729,-0.082,-0.5531
24.8273,-0.201,-0.0654,-0.5435
24.8473,-0.2274,-0.0537,-0.5358
24.8673,-0.2503,-0.0477,-0.5294
24.8874,-0.2688,-0.0451,-0.5258
24.9074,-0.2813,-0.0444,-0.524
24.9274,-0.288,-0.044,-0.5239
24.9474,-0.2882,-0.0431,-0.5242
24.9674,-0.2819,-0.0396,-0.525
24.9914,-0.2713,-0.0321,-0.5255
25.0114,-0.2573,-0.0198,-0.5255
25.0314,-0.2413,-0.0021,-0.5242
25.0514,-0.225,0.0209,-0.5215
25.0714,-0.21,0.0486,-0.5175
25.0914,-0.1976,0.0808,-0.5116
25.1054,-0.1886,0.1152,-0.5055
25.1304,-0.1838,0.1522,-0.498
25.1504,-0.1841,0.1906,-0.4892
25.1704,-0.1894,0.2283,-0.4808
25.1904,-0.1995,0.2646,-0.4729
25.2104,-0.2146,0.2981,-0.466
25.2304,-0.2328,0.3277,-0.4615
25.2504,-0.2552,0.3518,-0.4583
25.2704,-0.279,0.3699,-0.4571
25.2904,-0.3024,0.3814,-0.4575
25.3104,-0.3246,0.386,-0.4592
25.3304,-0.3424,0.385,-0.4624
25.3504,-0.355,0.3792,-0.466
25.3704,-0.3615,0.3705,-0.4698
25.3904,-0.3617,0.3601,-0.473
25.4104,-0.3558,0.3502,-0.4756
