t,x (m),y (m),z (m) 
0,-0.097,-0.0146,-0.0905
0.02,-0.0971,-0.0146,-0.0906
0.04,-0.0969,-0.0145,-0.0904
0.06,-0.0971,-0.0146,-0.0906
0.08,-0.0968,-0.0145,-0.0905
0.1,-0.0969,-0.0147,-0.0905
0.12,-0.0969,-0.0147,-0.0905
0.14,-0.0968,-0.0146,-0.0905
0.16,-0.0966,-0.0147,-0.0903
0.18,-0.0967,-0.0145,-0.0904
0.2,-0.097,-0.0146,-0.0905
0.22,-0.097,-0.0146,-0.0905
0.24,-0.0968,-0.0145,-0.0904
0.26,-0.0964,-0.0152,-0.0901
0.28,-0.0968,-0.0146,-0.0904
0.3,-0.0966,-0.0147,-0.0901
0.32,-0.0967,-0.0148,-0.0901
0.34,-0.0968,-0.0148,-0.0902
0.36,-0.0967,-0.0148,-0.0901
0.38,-0.0966,-0.0147,-0.0901
0.4,-0.0967,-0.0149,-0.0902
0.42,-0.0967,-0.0148,-0.0901
0.44,-0.0967,-0.0148,-0.0902
0.46,-0.0967,-0.0148,-0.0901
0.48,-0.0967,-0.0148,-0.0902
0.5,-0.0969,-0.0146,-0.0904
0.52,-0.0967,-0.0146,-0.0902
0.54,-0.0967,-0.0146,-0.0902
0.56,-0.0967,-0.0146,-0.0902
0.58,-0.0966,-0.0146,-0.0901
0.6,-0.0967,-0.0147,-0.0903
0.62,-0.0967,-0.0147,-0.0903
0.64,-0.0967,-0.0146,-0.0903
0.66,-0.0967,-0.0147,-0.0903
0.68,-0.0967,-0.0146,-0.0903
0.7,-0.0967,-0.0147,-0.0903
0.72,-0.0967,-0.0147,-0.0902
0.74,-0.0967,-0.0146,-0.0903
0.76,-0.0967,-0.0146,-0.0903
0.78,-0.0967,-0.0146,-0.0903
0.8,-0.0967,-0.0147,-0.0903
0.82,-0.0967,-0.0147,-0.0903
0.84,-0.0967,-0.0146,-0.0903
0.86,-0.0966,-0.0147,-0.0903
0.88,-0.0966,-0.0147,-0.0903
0.9,-0.0967,-0.0147,-0.0903
0.92,-0.0967,-0.0145,-0.0903
0.94,-0.0967,-0.0147,-0.0903
0.96,-0.0967,-0.0147,-0.0903
0.98,-0.0967,-0.0147,-0.0903
1,-0.0967,-0.0147,-0.0903
1.02,-0.0967,-0.0146,-0.0903
1.04,-0.0967,-0.0147,-0.0903
1.06,-0.0967,-0.0147,-0.0902
1.08,-0.0967,-0.0147,-0.0903
1.1,-0.0967,-0.0146,-0.0903
1.12,-0.0968,-0.0147,-0.0902
1.14,-0.0967,-0.0147,-0.0903
1.16,-0.0967,-0.0147,-0.0902
1.18,-0.0967,-0.0147,-0.0903
1.2,-0.0966,-0.0147,-0.0903
1.22,-0.0966,-0.0147,-0.0903
1.24,-0.0967,-0.0146,-0.0903
1.26,-0.0967,-0.0147,-0.0903
1.28,-0.0967,-0.0147,-0.0903
1.3,-0.0967,-0.0147,-0.0903
1.32,-0.0967,-0.0147,-0.0904
1.34,-0.0966,-0.0146,-0.0903
1.36,-0.0967,-0.0147,-0.0903
1.38,-0.0967,-0.0146,-0.0903
1.4,-0.0967,-0.0147,-0.0903
1.42,-0.0966,-0.0146,-0.0903
1.44,-0.0967,-0.0147,-0.0903
1.46,-0.0967,-0.0147,-0.0903
1.48,-0.0967,-0.0147,-0.0904
1.503,-0.0967,-0.0147,-0.0903
1.523,-0.0966,-0.0146,-0.0903
1.543,-0.0967,-0.0147,-0.0904
1.563,-0.0966,-0.0147,-0.0903
1.583,-0.0966,-0.0147,-0.0903
1.603,-0.0967,-0.0147,-0.0903
1.623,-0.0968,-0.0146,-0.0903
1.643,-0.0966,-0.0147,-0.0903
1.663,-0.0966,-0.0147,-0.0903
1.683,-0.0967,-0.0147,-0.0903
1.703,-0.0967,-0.0147,-0.0903
1.723,-0.0967,-0.0146,-0.0903
1.743,-0.0967,-0.0147,-0.0903
1.763,-0.0967,-0.0147,-0.0903
1.783,-0.0967,-0.0146,-0.0903
1.803,-0.0966,-0.0146,-0.0903
1.823,-0.0967,-0.0147,-0.0903
1.843,-0.0967,-0.0146,-0.0904
1.863,-0.0967,-0.0147,-0.0903
1.883,-0.0966,-0.0147,-0.0903
1.903,-0.0967,-0.0148,-0.0903
1.923,-0.0967,-0.0147,-0.0903
1.943,-0.0967,-0.0147,-0.0903
1.963,-0.0967,-0.0147,-0.0903
1.983,-0.0967,-0.0147,-0.0903
2.003,-0.0967,-0.0147,-0.0903
2.023,-0.0967,-0.0147,-0.0903
2.043,-0.0967,-0.0146,-0.0903
2.063,-0.0966,-0.0147,-0.0903
2.083,-0.0967,-0.0147,-0.0903
2.103,-0.0967,-0.0147,-0.0903
2.123,-0.0967,-0.0147,-0.0903
2.143,-0.0967,-0.0147,-0.0903
2.163,-0.0967,-0.0146,-0.0903
2.183,-0.0967,-0.0146,-0.0904
2.203,-0.0966,-0.0146,-0.0903
2.223,-0.0966,-0.0145,-0.0904
2.243,-0.0965,-0.0142,-0.0905
2.263,-0.0961,-0.0139,-0.0908
2.283,-0.096,-0.0133,-0.0914
2.303,-0.0955,-0.0127,-0.0918
2.323,-0.0951,-0.0125,-0.0921
2.343,-0.0949,-0.0123,-0.0923
2.363,-0.0944,-0.0118,-0.0923
2.383,-0.0945,-0.0119,-0.0923
2.403,-0.0947,-0.0119,-0.0921
2.423,-0.0954,-0.0118,-0.0922
2.443,-0.0956,-0.0124,-0.0911
2.463,-0.0961,-0.0127,-0.0905
2.483,-0.0971,-0.0129,-0.0905
2.505,-0.0976,-0.0135,-0.09
2.524,-0.0973,-0.014,-0.0901
2.545,-0.097,-0.0145,-0.0906
2.565,-0.0964,-0.0155,-0.0909
2.585,-0.0961,-0.0161,-0.0912
2.605,-0.096,-0.0166,-0.0911
2.624,-0.0963,-0.0172,-0.091
2.645,-0.0966,-0.0176,-0.0906
2.665,-0.0969,-0.0176,-0.0904
2.678,-0.0971,-0.017,-0.0902
2.698,-0.0968,-0.0166,-0.0903
2.728,-0.0966,-0.0162,-0.0905
2.738,-0.0968,-0.0155,-0.0911
2.768,-0.0968,-0.0151,-0.0911
2.778,-0.097,-0.0145,-0.0908
2.808,-0.097,-0.0139,-0.0906
2.828,-0.097,-0.0136,-0.0906
2.848,-0.097,-0.0133,-0.0906
2.868,-0.0965,-0.0131,-0.0902
2.878,-0.0964,-0.0127,-0.0902
2.898,-0.0964,-0.0124,-0.0903
2.918,-0.0963,-0.0126,-0.0903
2.938,-0.0962,-0.0128,-0.0903
2.968,-0.0964,-0.0132,-0.0902
2.988,-0.0966,-0.0136,-0.0902
2.998,-0.097,-0.0135,-0.0906
3.018,-0.0969,-0.0137,-0.0907
3.048,-0.0965,-0.0144,-0.0902
3.058,-0.0969,-0.0143,-0.0909
3.078,-0.0969,-0.0147,-0.0909
3.108,-0.0965,-0.0155,-0.0903
3.118,-0.0966,-0.0157,-0.0903
3.138,-0.097,-0.0155,-0.0907
3.168,-0.0969,-0.0158,-0.0908
3.178,-0.0966,-0.0164,-0.0905
3.198,-0.0966,-0.0167,-0.0906
3.228,-0.0968,-0.017,-0.0905
3.248,-0.097,-0.0168,-0.0909
3.258,-0.0968,-0.017,-0.0905
3.288,-0.0966,-0.0168,-0.0905
3.298,-0.0967,-0.0166,-0.0905
3.318,-0.0969,-0.016,-0.0908
3.348,-0.0969,-0.0158,-0.0908
3.368,-0.0969,-0.0156,-0.0908
3.388,-0.0968,-0.0158,-0.0906
3.408,-0.097,-0.0153,-0.0909
3.428,-0.097,-0.0152,-0.0909
3.438,-0.097,-0.015,-0.0908
3.468,-0.0969,-0.0151,-0.0905
3.478,-0.097,-0.0148,-0.0907
3.501,-0.0968,-0.0149,-0.0904
3.521,-0.0967,-0.0147,-0.0905
3.541,-0.0969,-0.0143,-0.0908
3.561,-0.0969,-0.0141,-0.0907
3.581,-0.0969,-0.0139,-0.0907
3.601,-0.0968,-0.0138,-0.0907
3.621,-0.0968,-0.0138,-0.0907
3.641,-0.0968,-0.0137,-0.0907
3.661,-0.0965,-0.014,-0.0901
3.681,-0.0969,-0.0135,-0.0907
3.701,-0.0969,-0.0135,-0.0907
3.721,-0.0969,-0.0134,-0.0907
3.741,-0.0969,-0.0133,-0.0907
3.761,-0.0966,-0.0134,-0.0901
3.781,-0.097,-0.0129,-0.0907
3.801,-0.0966,-0.0132,-0.0902
3.821,-0.0969,-0.0129,-0.0907
3.841,-0.0966,-0.0134,-0.0901
3.861,-0.097,-0.0132,-0.0907
3.881,-0.097,-0.0133,-0.0907
3.901,-0.097,-0.0134,-0.0907
3.921,-0.0969,-0.0135,-0.0907
3.941,-0.097,-0.0135,-0.0907
3.961,-0.097,-0.0135,-0.0907
3.981,-0.097,-0.0135,-0.0906
4.001,-0.0969,-0.0141,-0.09
4.021,-0.0969,-0.0137,-0.0902
4.041,-0.097,-0.0142,-0.0902
4.061,-0.0974,-0.0139,-0.0907
4.081,-0.0972,-0.0139,-0.0905
4.101,-0.0974,-0.014,-0.0908
4.121,-0.0974,-0.014,-0.0908
4.141,-0.0974,-0.014,-0.0907
4.161,-0.0975,-0.0141,-0.0908
4.181,-0.0976,-0.0141,-0.0907
4.201,-0.097,-0.0138,-0.0907
4.221,-0.0975,-0.0141,-0.0907
4.241,-0.0969,-0.0139,-0.0907
4.261,-0.097,-0.0139,-0.0907
4.281,-0.097,-0.0139,-0.0907
4.301,-0.097,-0.0139,-0.0907
4.321,-0.097,-0.0139,-0.0907
4.341,-0.097,-0.014,-0.0907
4.361,-0.097,-0.014,-0.0907
4.381,-0.0971,-0.014,-0.0907
4.401,-0.0968,-0.0143,-0.0905
4.421,-0.097,-0.0142,-0.0908
4.441,-0.0968,-0.0145,-0.0906
4.461,-0.0968,-0.0146,-0.0906
4.481,-0.0968,-0.0147,-0.0905
4.501,-0.0969,-0.0148,-0.0905
4.521,-0.0969,-0.015,-0.0905
4.541,-0.0969,-0.0152,-0.0905
4.561,-0.097,-0.0152,-0.0909
4.581,-0.0966,-0.0157,-0.0903
4.601,-0.097,-0.0154,-0.0909
4.622,-0.0966,-0.0161,-0.0903
4.643,-0.0969,-0.0157,-0.0908
4.659,-0.0968,-0.0159,-0.0908
4.687,-0.0967,-0.0165,-0.0905
4.707,-0.0966,-0.0167,-0.0905
4.727,-0.0968,-0.017,-0.0904
4.747,-0.0967,-0.0172,-0.0905
4.768,-0.0967,-0.017,-0.0905
4.788,-0.0967,-0.0169,-0.0905
4.807,-0.0967,-0.0167,-0.0905
4.827,-0.0967,-0.0165,-0.0905
4.848,-0.0967,-0.0163,-0.0905
4.868,-0.0967,-0.0162,-0.0905
4.888,-0.0968,-0.0158,-0.0908
4.907,-0.0967,-0.0159,-0.0905
4.927,-0.0968,-0.0159,-0.0905
4.948,-0.0968,-0.0158,-0.0906
4.968,-0.0965,-0.0159,-0.0902
4.987,-0.0969,-0.0154,-0.0909
5.007,-0.0965,-0.0157,-0.0903
5.027,-0.0965,-0.0157,-0.0903
5.048,-0.0965,-0.0157,-0.0902
5.067,-0.097,-0.0152,-0.0908
5.088,-0.097,-0.0152,-0.0908
5.107,-0.0969,-0.0152,-0.0908
5.127,-0.0965,-0.0157,-0.0903
5.147,-0.0969,-0.0152,-0.0908
5.168,-0.0965,-0.0158,-0.0902
5.187,-0.0969,-0.0153,-0.0908
5.207,-0.0969,-0.0154,-0.0908
5.227,-0.0967,-0.0158,-0.0905
5.247,-0.0967,-0.0159,-0.0905
5.267,-0.0967,-0.0159,-0.0905
5.288,-0.0967,-0.016,-0.0905
5.307,-0.0968,-0.0158,-0.0907
5.327,-0.0966,-0.0162,-0.0905
5.348,-0.0966,-0.0163,-0.0905
5.367,-0.0966,-0.0164,-0.0905
5.387,-0.0967,-0.0166,-0.0904
5.407,-0.0966,-0.0167,-0.0905
5.427,-0.0966,-0.0169,-0.0904
5.447,-0.0966,-0.017,-0.0904
5.467,-0.0966,-0.017,-0.0904
5.487,-0.0966,-0.0169,-0.0904
5.504,-0.0966,-0.0168,-0.0904
5.524,-0.0966,-0.0167,-0.0905
5.544,-0.0967,-0.0166,-0.0904
5.564,-0.0966,-0.0165,-0.0905
5.584,-0.0966,-0.0165,-0.0904
5.604,-0.0966,-0.0164,-0.0905
5.624,-0.0966,-0.0164,-0.0905
5.644,-0.0968,-0.016,-0.0907
5.664,-0.0968,-0.016,-0.0907
5.689,-0.0967,-0.0163,-0.0905
5.708,-0.0966,-0.0163,-0.0905
5.725,-0.0968,-0.016,-0.0907
5.74,-0.0966,-0.0164,-0.0905
5.76,-0.0966,-0.0165,-0.0904
5.78,-0.0966,-0.0165,-0.0904
5.8,-0.0966,-0.0166,-0.0904
5.82,-0.0966,-0.0167,-0.0904
5.84,-0.0967,-0.0168,-0.0904
5.86,-0.0967,-0.0168,-0.0904
5.88,-0.0966,-0.0169,-0.0904
5.9,-0.0966,-0.0169,-0.0903
5.92,-0.0966,-0.0169,-0.0904
5.94,-0.0967,-0.0168,-0.0904
5.96,-0.0966,-0.0167,-0.0904
5.98,-0.0966,-0.0167,-0.0904
6,-0.0966,-0.0166,-0.0904
6.02,-0.0966,-0.0166,-0.0904
6.04,-0.0966,-0.0166,-0.0904
6.06,-0.0965,-0.0166,-0.0903
6.08,-0.0965,-0.0166,-0.0904
6.1,-0.0965,-0.0166,-0.0904
6.12,-0.0965,-0.0167,-0.0903
6.14,-0.0965,-0.0168,-0.0903
6.16,-0.0966,-0.0168,-0.0903
6.18,-0.0965,-0.0169,-0.0903
6.2,-0.0965,-0.0169,-0.0903
6.22,-0.0965,-0.0168,-0.0903
6.24,-0.0965,-0.0168,-0.0903
6.26,-0.0965,-0.0167,-0.0903
6.28,-0.0966,-0.0167,-0.0903
6.3,-0.0966,-0.0166,-0.0904
6.32,-0.0965,-0.0166,-0.0903
6.34,-0.0965,-0.0166,-0.0903
6.36,-0.0965,-0.0168,-0.0902
6.38,-0.0964,-0.0167,-0.0903
6.4,-0.0965,-0.0168,-0.0903
6.42,-0.0965,-0.0169,-0.0903
6.44,-0.0965,-0.017,-0.0903
6.46,-0.0965,-0.017,-0.0903
6.48,-0.0965,-0.0169,-0.0903
6.5,-0.0966,-0.0168,-0.0904
6.52,-0.0967,-0.0168,-0.0904
6.54,-0.0967,-0.0169,-0.0903
6.559,-0.0966,-0.0169,-0.0903
6.589,-0.0967,-0.0169,-0.0904
6.609,-0.0967,-0.0169,-0.0904
6.629,-0.0967,-0.0168,-0.0904
6.649,-0.0967,-0.0168,-0.0903
6.66,-0.0967,-0.0168,-0.0903
6.687,-0.0967,-0.0168,-0.0903
6.707,-0.0966,-0.0169,-0.0903
6.727,-0.0967,-0.0169,-0.0903
6.747,-0.0967,-0.0169,-0.0903
6.767,-0.0966,-0.0169,-0.0903
6.787,-0.0966,-0.0169,-0.0905
6.8,-0.0968,-0.0166,-0.0907
6.822,-0.0965,-0.0169,-0.0905
6.842,-0.0966,-0.0168,-0.0905
6.862,-0.0966,-0.0169,-0.0904
6.882,-0.0966,-0.017,-0.0903
6.902,-0.0969,-0.0165,-0.0906
6.922,-0.0966,-0.0169,-0.0903
6.942,-0.0966,-0.0169,-0.0904
6.962,-0.0967,-0.0168,-0.0903
6.982,-0.0963,-0.017,-0.0903
7.002,-0.0966,-0.0168,-0.0906
7.022,-0.0966,-0.0167,-0.0905
7.042,-0.0966,-0.0167,-0.0905
7.062,-0.0966,-0.0167,-0.0906
7.082,-0.0966,-0.0167,-0.0906
7.102,-0.0966,-0.0167,-0.0906
7.122,-0.0966,-0.0167,-0.0905
7.142,-0.0966,-0.0167,-0.0905
7.162,-0.0966,-0.0167,-0.0905
7.182,-0.0966,-0.0168,-0.0904
7.202,-0.0966,-0.0169,-0.0902
7.222,-0.0966,-0.0168,-0.0903
7.242,-0.0966,-0.0168,-0.0902
7.262,-0.0966,-0.0169,-0.0902
7.282,-0.0967,-0.0168,-0.0903
7.302,-0.0967,-0.0168,-0.0903
7.322,-0.0966,-0.0168,-0.0904
7.342,-0.0967,-0.0167,-0.0904
7.362,-0.0966,-0.0167,-0.0905
7.382,-0.0966,-0.0167,-0.0905
7.402,-0.0966,-0.0167,-0.0905
7.422,-0.0966,-0.0167,-0.0905
7.442,-0.0965,-0.0167,-0.0905
7.462,-0.0966,-0.0167,-0.0905
7.482,-0.0966,-0.0167,-0.0904
7.499,-0.0966,-0.0167,-0.0905
7.52,-0.0966,-0.0167,-0.0905
7.54,-0.0965,-0.0167,-0.0905
7.56,-0.0965,-0.0167,-0.0905
7.58,-0.0966,-0.0167,-0.0905
7.6,-0.0965,-0.0167,-0.0905
7.62,-0.0965,-0.0167,-0.0905
7.64,-0.0965,-0.0167,-0.0905
7.66,-0.0965,-0.0166,-0.0905
7.68,-0.0965,-0.0167,-0.0905
7.7,-0.0965,-0.0167,-0.0905
7.72,-0.0965,-0.0167,-0.0905
7.74,-0.0965,-0.0167,-0.0905
7.76,-0.0966,-0.0166,-0.0905
7.78,-0.0965,-0.0167,-0.0905
7.8,-0.0965,-0.0167,-0.0905
7.82,-0.0965,-0.0167,-0.0905
7.84,-0.0965,-0.0167,-0.0905
7.86,-0.0965,-0.0167,-0.0905
7.88,-0.0965,-0.0167,-0.0905
7.9,-0.0965,-0.0167,-0.0905
7.92,-0.0965,-0.0167,-0.0905
7.94,-0.0965,-0.0167,-0.0905
7.96,-0.0965,-0.0167,-0.0905
7.98,-0.0965,-0.0167,-0.0905
8,-0.0965,-0.0167,-0.0905
8.02,-0.0965,-0.0167,-0.0905
8.04,-0.0965,-0.0167,-0.0905
8.06,-0.0965,-0.0167,-0.0905
8.08,-0.0965,-0.0167,-0.0905
8.1,-0.0965,-0.0167,-0.0905
8.13,-0.0965,-0.0167,-0.0905
8.15,-0.0965,-0.0167,-0.0905
8.16,-0.0965,-0.0167,-0.0905
8.19,-0.0965,-0.0167,-0.0905
8.21,-0.0965,-0.0166,-0.0905
8.23,-0.0965,-0.0167,-0.0905
8.25,-0.0965,-0.0167,-0.0905
8.26,-0.0965,-0.0167,-0.0905
8.28,-0.0964,-0.0166,-0.0905
8.3,-0.0964,-0.0166,-0.0905
8.32,-0.0964,-0.0166,-0.0905
8.35,-0.0966,-0.0167,-0.0906
8.36,-0.0966,-0.0167,-0.0906
8.39,-0.0966,-0.0167,-0.0904
8.41,-0.0966,-0.0168,-0.0904
8.43,-0.0966,-0.0167,-0.0905
8.44,-0.0966,-0.0168,-0.0905
8.46,-0.0966,-0.0167,-0.0905
8.48,-0.0966,-0.0168,-0.0905
8.502,-0.0966,-0.0168,-0.0905
8.522,-0.0966,-0.0168,-0.0905
8.542,-0.0966,-0.0168,-0.0905
8.562,-0.0966,-0.0168,-0.0905
8.582,-0.0966,-0.0167,-0.0905
8.602,-0.0966,-0.0167,-0.0905
8.622,-0.0966,-0.0167,-0.0905
8.642,-0.0967,-0.0167,-0.0905
8.662,-0.0966,-0.0167,-0.0905
8.682,-0.0966,-0.0167,-0.0905
8.702,-0.0966,-0.0168,-0.0905
8.722,-0.0966,-0.0168,-0.0905
8.742,-0.0966,-0.0168,-0.0905
8.762,-0.0966,-0.0167,-0.0905
8.782,-0.0966,-0.0168,-0.0905
8.802,-0.0966,-0.0168,-0.0905
8.822,-0.0966,-0.0168,-0.0905
8.842,-0.0966,-0.0167,-0.0905
8.862,-0.0966,-0.0167,-0.0905
8.882,-0.0966,-0.0168,-0.0905
8.902,-0.0966,-0.0167,-0.0905
8.922,-0.0966,-0.0167,-0.0905
8.942,-0.0966,-0.0167,-0.0905
8.962,-0.0966,-0.0167,-0.0905
8.982,-0.0966,-0.0167,-0.0905
9.002,-0.0966,-0.0167,-0.0905
9.022,-0.0966,-0.0167,-0.0905
9.042,-0.0966,-0.0168,-0.0905
9.062,-0.0966,-0.0167,-0.0905
9.082,-0.0966,-0.0168,-0.0905
9.102,-0.0966,-0.0168,-0.0905
9.122,-0.0966,-0.0168,-0.0905
9.142,-0.0966,-0.0168,-0.0905
9.162,-0.0966,-0.0167,-0.0905
9.182,-0.0966,-0.0167,-0.0905
9.202,-0.0966,-0.0167,-0.0905
9.222,-0.0966,-0.0168,-0.0905
9.242,-0.0966,-0.0168,-0.0905
9.262,-0.0966,-0.0167,-0.0905
9.282,-0.0966,-0.0168,-0.0905
9.302,-0.0966,-0.0168,-0.0904
9.322,-0.0966,-0.0168,-0.0905
9.342,-0.0966,-0.0168,-0.0905
9.362,-0.0966,-0.0168,-0.0905
9.382,-0.0966,-0.0168,-0.0905
9.402,-0.0966,-0.0168,-0.0905
9.422,-0.0966,-0.0168,-0.0905
9.442,-0.0966,-0.0168,-0.0905
9.462,-0.0966,-0.0168,-0.0905
9.482,-0.0966,-0.0168,-0.0905
9.502,-0.0966,-0.0168,-0.0905
9.522,-0.0966,-0.0168,-0.0905
9.542,-0.0966,-0.0168,-0.0905
9.562,-0.0966,-0.0168,-0.0905
9.582,-0.0966,-0.0168,-0.0905
9.602,-0.0966,-0.0168,-0.0905
9.622,-0.0967,-0.0167,-0.0905
9.642,-0.0966,-0.0168,-0.0905
9.662,-0.0966,-0.0168,-0.0905
9.682,-0.0966,-0.0168,-0.0905
9.702,-0.0966,-0.0168,-0.0905
9.722,-0.0966,-0.0168,-0.0905
9.742,-0.0966,-0.0168,-0.0905
9.762,-0.0966,-0.0168,-0.0905
9.782,-0.0966,-0.0168,-0.0905
9.802,-0.0966,-0.0168,-0.0905
9.822,-0.0966,-0.0168,-0.0905
9.842,-0.0966,-0.0167,-0.0905
9.862,-0.0966,-0.0168,-0.0905
9.882,-0.0966,-0.0168,-0.0905
9.902,-0.0966,-0.0168,-0.0905
9.922,-0.0966,-0.0168,-0.0905
9.942,-0.0968,-0.017,-0.0902
9.962,-0.0967,-0.0168,-0.0903
9.982,-0.0967,-0.0168,-0.0903
10.002,-0.0967,-0.0168,-0.0903
10.022,-0.0966,-0.0167,-0.0903
10.042,-0.0967,-0.0167,-0.0904
10.062,-0.0967,-0.0168,-0.0904
10.082,-0.0965,-0.0167,-0.0904
10.102,-0.0965,-0.0166,-0.0905
10.122,-0.0966,-0.0168,-0.0904
10.142,-0.0966,-0.0168,-0.0904
10.162,-0.0966,-0.0167,-0.0904
10.182,-0.0965,-0.0168,-0.0904
10.202,-0.0965,-0.0168,-0.0904
10.222,-0.0965,-0.0168,-0.0904
10.242,-0.0965,-0.0167,-0.0904
10.262,-0.0965,-0.0167,-0.0904
10.282,-0.0965,-0.0167,-0.0904
10.302,-0.0965,-0.0167,-0.0904
10.322,-0.0965,-0.0168,-0.0905
10.342,-0.0965,-0.0167,-0.0905
10.362,-0.0964,-0.0167,-0.0905
10.382,-0.0964,-0.0166,-0.0905
10.402,-0.0965,-0.0168,-0.0905
10.422,-0.0965,-0.0168,-0.0905
10.442,-0.0965,-0.0168,-0.0905
10.462,-0.0965,-0.0168,-0.0905
10.482,-0.0965,-0.0167,-0.0905
10.502,-0.0965,-0.0168,-0.0905
10.522,-0.0965,-0.0167,-0.0905
10.542,-0.0965,-0.0167,-0.0905
10.562,-0.0965,-0.0167,-0.0905
10.582,-0.0965,-0.0168,-0.0905
10.602,-0.0965,-0.0167,-0.0905
10.622,-0.0965,-0.0167,-0.0905
10.642,-0.0965,-0.0167,-0.0906
10.6621,-0.0965,-0.0167,-0.0905
10.6821,-0.0965,-0.0167,-0.0906
10.7021,-0.0965,-0.0167,-0.0906
10.7221,-0.0965,-0.0167,-0.0906
10.7421,-0.0965,-0.0167,-0.0906
10.7621,-0.0965,-0.0167,-0.0906
10.7821,-0.0965,-0.0167,-0.0906
10.8021,-0.0965,-0.0167,-0.0906
10.8221,-0.0965,-0.0167,-0.0906
10.8421,-0.0965,-0.0167,-0.0906
10.8621,-0.0965,-0.0167,-0.0906
10.8821,-0.0965,-0.0167,-0.0906
10.9021,-0.0965,-0.0167,-0.0906
10.9221,-0.0965,-0.0167,-0.0906
10.9421,-0.0965,-0.0167,-0.0906
10.9621,-0.0965,-0.0167,-0.0906
10.9821,-0.0965,-0.0167,-0.0906
11.0021,-0.0965,-0.0167,-0.0906
11.0221,-0.0965,-0.0167,-0.0906
11.0421,-0.0965,-0.0167,-0.0906
11.0621,-0.0965,-0.0167,-0.0906
11.0821,-0.0965,-0.0167,-0.0906
11.1021,-0.0965,-0.0167,-0.0906
11.1221,-0.0965,-0.0167,-0.0906
11.1421,-0.0965,-0.0167,-0.0906
11.1621,-0.0965,-0.0167,-0.0906
11.1821,-0.0966,-0.0168,-0.0905
11.2021,-0.0966,-0.0167,-0.0905
11.2221,-0.0966,-0.0167,-0.0905
11.2421,-0.0966,-0.0167,-0.0905
11.2621,-0.0966,-0.0167,-0.0905
11.2821,-0.0966,-0.0167,-0.0905
11.3021,-0.0966,-0.0167,-0.0905
11.3221,-0.0966,-0.0167,-0.0905
11.3421,-0.0966,-0.0167,-0.0905
11.3621,-0.0966,-0.0167,-0.0905
11.3821,-0.0966,-0.0167,-0.0905
11.4021,-0.0966,-0.0167,-0.0905
11.4221,-0.0966,-0.0167,-0.0905
11.4421,-0.0964,-0.0166,-0.0904
11.4621,-0.0963,-0.0166,-0.0906
11.4821,-0.0961,-0.0165,-0.0906
11.5021,-0.0962,-0.0166,-0.0906
11.5221,-0.0963,-0.0167,-0.0905
11.5421,-0.0964,-0.0166,-0.0905
11.5621,-0.0965,-0.0166,-0.0904
11.5821,-0.096,-0.0165,-0.0908
11.6021,-0.0962,-0.0165,-0.0907
11.6221,-0.0963,-0.0166,-0.0906
11.6421,-0.0964,-0.0166,-0.0906
11.6621,-0.0965,-0.0168,-0.0903
11.6821,-0.0964,-0.0166,-0.0905
11.7021,-0.0964,-0.0165,-0.0905
11.7221,-0.0963,-0.0165,-0.0905
11.7421,-0.0963,-0.0165,-0.0905
11.7621,-0.0963,-0.0164,-0.0905
11.7821,-0.0963,-0.0163,-0.0906
11.8021,-0.0962,-0.0162,-0.0906
11.8221,-0.0961,-0.0161,-0.0906
11.8421,-0.0956,-0.0162,-0.0905
11.8621,-0.0934,-0.0185,-0.09
11.8821,-0.0916,-0.0196,-0.0897
11.9021,-0.0901,-0.022,-0.0913
11.9221,-0.0895,-0.0249,-0.0929
11.9421,-0.0891,-0.0286,-0.0944
11.9621,-0.0874,-0.0307,-0.0985
11.9821,-0.0874,-0.0307,-0.0985
12.0021,-0.0869,-0.0337,-0.0986
12.0221,-0.0869,-0.0337,-0.0986
12.0421,-0.0869,-0.0337,-0.0986
12.0621,-0.0869,-0.0337,-0.0986
12.0821,-0.0869,-0.0337,-0.0986
12.1021,-0.0869,-0.0337,-0.0986
12.1221,-0.0869,-0.0337,-0.0986
12.1421,-0.0869,-0.0337,-0.0986
12.1621,-0.0869,-0.0337,-0.0986
12.1821,-0.0869,-0.0337,-0.0986
12.2021,-0.0869,-0.0337,-0.0986
12.2221,-0.0869,-0.0337,-0.0986
12.2421,-0.0869,-0.0337,-0.0986
12.2621,-0.0869,-0.0337,-0.0986
12.2821,-0.0869,-0.0337,-0.0986
12.3021,-0.0869,-0.0337,-0.0986
12.3221,-0.0869,-0.0337,-0.0986
12.3421,-0.0869,-0.0337,-0.0986
12.3621,-0.0869,-0.0337,-0.0986
12.3821,-0.0869,-0.0337,-0.0986
12.4021,-0.0869,-0.0337,-0.0986
12.4221,-0.0869,-0.0337,-0.0986
12.4421,-0.0869,-0.0337,-0.0986
12.4621,-0.0869,-0.0337,-0.0986
12.4821,-0.0869,-0.0337,-0.0986
12.5051,-0.0869,-0.0337,-0.0986
12.5251,-0.0869,-0.0337,-0.0986
12.5451,-0.0869,-0.0337,-0.0986
12.5651,-0.0869,-0.0337,-0.0986
12.5851,-0.0869,-0.0337,-0.0986
12.6051,-0.0869,-0.0337,-0.0986
12.6251,-0.0869,-0.0337,-0.0986
12.6451,-0.0869,-0.0337,-0.0986
12.6651,-0.0869,-0.0337,-0.0986
