t,x,y,z
116.5547,-0.0687,0.1504,-0.8017
116.5767,-0.0732,0.1236,-0.8275
116.5967,-0.0683,0.0978,-0.8558
116.6167,-0.0541,0.0764,-0.8861
116.6367,-0.0322,0.0632,-0.9184
116.6567,-0.0048,0.0611,-0.9518
116.6747,-0.0048,0.0611,-0.9518
116.6937,0.0437,0.0934,-1.0216
116.7147,0.0567,0.1244,-1.057
116.7357,0.0567,0.1244,-1.057
116.7557,0.0477,0.1955,-1.1303
116.7757,0.0261,0.2255,-1.1688
116.7957,-0.0022,0.2464,-1.2082
116.8157,-0.033,0.2573,-1.2483
116.8347,-0.0628,0.2582,-1.2885
116.8547,-0.0885,0.2503,-1.3279
116.8747,-0.1078,0.2363,-1.3658
116.8947,-0.1185,0.2193,-1.4018
116.9147,-0.1215,0.2,-1.4356
116.9367,-0.1163,0.1816,-1.467
116.9567,-0.1034,0.1668,-1.4958
116.9767,-0.0836,0.1571,-1.5224
116.9967,-0.0592,0.1552,-1.5459
117.0147,-0.0317,0.162,-1.5663
117.0347,-0.0065,0.1778,-1.5835
117.0547,-0.0065,0.1778,-1.5835
117.0747,0.0271,0.2306,-1.6106
117.0947,0.0327,0.2617,-1.6216
117.1147,0.0309,0.2935,-1.6311
117.1417,0.0221,0.3222,-1.639
117.1617,0.0078,0.3476,-1.6462
117.1817,-0.0112,0.3674,-1.6526
117.1947,-0.0112,0.3674,-1.6526
117.2147,-0.0551,0.3873,-1.6634
117.2337,-0.0747,0.3874,-1.6666
117.2536,-0.0916,0.3805,-1.6685
117.2766,-0.1027,0.369,-1.6684
117.2966,-0.1071,0.3548,-1.6662
117.3146,-0.104,0.3395,-1.6617
117.3346,-0.0935,0.3253,-1.6551
117.3546,-0.0935,0.3253,-1.6551
117.3746,-0.0544,0.3089,-1.636
117.3946,-0.0279,0.3103,-1.6249
117.4146,-0.0279,0.3103,-1.6249
117.4356,0.0295,0.3381,-1.6038
117.4556,0.054,0.3659,-1.5948
117.4756,0.0717,0.4013,-1.5878
117.4956,0.0717,0.4013,-1.5878
117.5156,0.0783,0.4838,-1.5813
117.5356,0.065,0.5227,-1.5825
117.5556,0.065,0.5227,-1.5825
117.5736,0.0131,0.5785,-1.5958
117.5946,0.0131,0.5785,-1.5958
117.6146,0.0131,0.5785,-1.5958
117.6446,-0.0695,0.58,-1.6361
117.6646,-0.0695,0.58,-1.6361
117.6746,-0.0862,0.5459,-1.666
117.6946,-0.0801,0.5291,-1.6794
117.7146,-0.0661,0.5178,-1.6918
117.7346,-0.0458,0.5118,-1.7018
117.7546,-0.0238,0.5135,-1.7104
117.7746,0,0.523,-1.7173
117.7946,0.0221,0.5392,-1.7225
117.8146,0.0411,0.562,-1.7267
117.8346,0.0553,0.5904,-1.7302
117.8546,0.0553,0.5904,-1.7302
117.8746,0.0553,0.5904,-1.7302
117.8946,0.0553,0.5904,-1.7302
117.9136,0.0553,0.5904,-1.7302
117.9346,0.0553,0.5904,-1.7302
117.9546,0.0553,0.5904,-1.7302
117.9776,0.0553,0.5904,-1.7302
117.9986,0.0553,0.5904,-1.7302
118.0176,0.0553,0.5904,-1.7302
118.0346,0.0553,0.5904,-1.7302
118.0556,0.0553,0.5904,-1.7302
118.0746,0.0553,0.5904,-1.7302
118.0956,0.0553,0.5904,-1.7302
118.1146,0.0553,0.5904,-1.7302
118.1396,0.0553,0.5904,-1.7302
118.1596,0.0553,0.5904,-1.7302
118.1796,0.0553,0.5904,-1.7302
118.1996,0.0553,0.5904,-1.7302
118.2196,0.0553,0.5904,-1.7302
118.2346,0.0553,0.5904,-1.7302
118.2546,0.0553,0.5904,-1.7302
118.2746,0.0553,0.5904,-1.7302
118.2945,0.0553,0.5904,-1.7302
118.3145,0.0553,0.5904,-1.7302
118.3345,0.0553,0.5904,-1.7302
118.3545,0.0553,0.5904,-1.7302
118.3745,0.0553,0.5904,-1.7302
118.3945,0.0553,0.5904,-1.7302
118.4145,0.0553,0.5904,-1.7302
118.4355,0.0553,0.5904,-1.7302
118.4555,0.0553,0.5904,-1.7302
118.4845,0.0553,0.5904,-1.7302
118.5045,0.0479,0.6768,-1.7715
118.5145,0.0479,0.6768,-1.7715
118.5445,0.1097,0.6518,-1.7643
118.5545,0.143,0.6517,-1.7598
118.5745,0.1727,0.6593,-1.7561
118.5945,0.1979,0.6744,-1.7532
118.6145,0.2155,0.6946,-1.7519
118.6345,0.2243,0.7156,-1.7524
118.6545,0.2243,0.7156,-1.7524
118.6765,0.2243,0.7156,-1.7524
118.6965,0.2243,0.7156,-1.7524
118.7165,0.185,0.7592,-1.7628
118.7345,0.1655,0.7495,-1.7639
118.7545,0.1655,0.7495,-1.7639
118.7745,0.1655,0.7495,-1.7639
118.7945,0.1655,0.7495,-1.7639
118.8145,0.1655,0.7495,-1.7639
118.8345,0.1468,0.5983,-1.74
118.8565,0.1654,0.5649,-1.7292
118.8755,0.1898,0.5371,-1.7178
118.8955,0.2186,0.5148,-1.7054
118.9155,0.2477,0.4999,-1.6941
118.9355,0.2767,0.4919,-1.6845
118.9555,0.3026,0.4902,-1.6775
118.9755,0.3225,0.4942,-1.6721
118.9945,0.3364,0.5022,-1.6699
119.0145,0.3421,0.5122,-1.6698
119.0345,0.3396,0.5218,-1.671
119.0585,0.3286,0.5293,-1.674
119.0785,0.3286,0.5293,-1.674
119.0985,0.3286,0.5293,-1.674
119.1145,0.3286,0.5293,-1.674
119.1355,0.3286,0.5293,-1.674
119.1555,0.2035,0.451,-1.6768
119.1745,0.2035,0.451,-1.6768
119.1945,0.2035,0.451,-1.6768
119.2144,0.1744,0.3189,-1.6542
119.2444,0.1744,0.3189,-1.6542
119.2554,0.1962,0.2366,-1.6329
119.2744,0.2141,0.205,-1.6225
119.2944,0.2357,0.1795,-1.6138
119.3154,0.257,0.1615,-1.6059
119.3354,0.2758,0.1511,-1.5997
119.3544,0.2896,0.1464,-1.5945
119.3744,0.2981,0.1466,-1.5903
119.3964,0.2987,0.149,-1.5863
119.4164,0.2987,0.149,-1.5863
119.4364,0.2773,0.1559,-1.5781
119.4544,0.2548,0.1548,-1.5721
119.4744,0.2548,0.1548,-1.5721
119.4954,0.2548,0.1548,-1.5721
119.5144,0.2548,0.1548,-1.5721
119.5344,0.2548,0.1548,-1.5721
119.5584,0.2548,0.1548,-1.5721
119.5784,0.2548,0.1548,-1.5721
119.5984,0.2548,0.1548,-1.5721
119.6154,0.2548,0.1548,-1.5721
119.6354,0.2548,0.1548,-1.5721
119.6554,0.0666,-0.1726,-1.4359
119.6754,0.0786,-0.2032,-1.4262
119.6954,0.0921,-0.2267,-1.419
119.7154,0.1048,-0.242,-1.4141
119.7364,0.1173,-0.2489,-1.4119
119.7614,0.1232,-0.2492,-1.4101
119.7814,0.1232,-0.2492,-1.4101
119.8014,0.1232,-0.2492,-1.4101
119.8154,0.1232,-0.2492,-1.4101
119.8354,0.0714,-0.2152,-1.4034
119.8554,0.0714,-0.2152,-1.4034
119.8754,0.0029,-0.2114,-1.3915
119.8954,-0.0352,-0.2199,-1.3843
119.9154,-0.0727,-0.2354,-1.3758
119.9374,-0.1072,-0.2568,-1.3674
119.9554,-0.1365,-0.2827,-1.3609
119.9754,-0.1365,-0.2827,-1.3609
119.9954,-0.1765,-0.3412,-1.3526
120.0164,-0.1862,-0.3701,-1.353
120.0364,-0.1862,-0.3701,-1.353
120.0564,-0.1861,-0.4175,-1.3623
120.0744,-0.1782,-0.4322,-1.3715
120.0944,-0.1782,-0.4322,-1.3715
120.1214,-0.1782,-0.4322,-1.3715
120.1414,-0.1782,-0.4322,-1.3715
120.1554,-0.1782,-0.4322,-1.3715
120.1764,-0.1782,-0.4322,-1.3715
120.1954,-0.1782,-0.4322,-1.3715
120.2154,-0.1782,-0.4322,-1.3715
120.2354,-0.1782,-0.4322,-1.3715
120.2554,-0.1829,-0.2478,-1.467
120.2754,-0.2124,-0.2242,-1.4702
120.2953,-0.2437,-0.2077,-1.473
120.3153,-0.2736,-0.1975,-1.4763
120.3343,-0.3033,-0.1934,-1.4799
120.3553,-0.3276,-0.194,-1.4854
120.3753,-0.3276,-0.194,-1.4854
120.3953,-0.3276,-0.194,-1.4854
120.4153,-0.3276,-0.194,-1.4854
120.4363,-0.3276,-0.194,-1.4854
120.4563,-0.3276,-0.194,-1.4854
120.4763,-0.3276,-0.194,-1.4854
120.4963,-0.3276,-0.194,-1.4854
120.5153,-0.3276,-0.194,-1.4854
120.5353,-0.3276,-0.194,-1.4854
120.5553,-0.3276,-0.194,-1.4854
120.5753,-0.3276,-0.194,-1.4854
120.5953,-0.3276,-0.194,-1.4854
120.6213,-0.2535,-0.0008,-1.5721
120.6413,-0.2535,-0.0008,-1.5721
120.6613,-0.2535,-0.0008,-1.5721
120.6753,-0.2927,0.1331,-1.5464
120.6953,-0.2927,0.1331,-1.5464
120.7153,-0.3409,0.1961,-1.529
120.7353,-0.3664,0.218,-1.5222
120.7553,-0.3664,0.218,-1.5222
120.7753,-0.4094,0.2432,-1.5165
120.7953,-0.4223,0.2491,-1.5174
120.8153,-0.4277,0.2546,-1.5195
120.8353,-0.4277,0.2546,-1.5195
120.8553,-0.4277,0.2546,-1.5195
120.8753,-0.4277,0.2546,-1.5195
120.8953,-0.4277,0.2546,-1.5195
120.9153,-0.4277,0.2546,-1.5195
120.9353,-0.3217,0.329,-1.5384
120.9543,-0.2925,0.3629,-1.5364
120.9793,-0.2925,0.3629,-1.5364
120.9993,-0.2447,0.4477,-1.5266
121.0193,-0.2288,0.495,-1.5199
121.0353,-0.2189,0.5439,-1.513
121.0553,-0.2151,0.5918,-1.506
121.0752,-0.2172,0.6377,-1.5012
121.0963,-0.2172,0.6377,-1.5012
121.1152,-0.2342,0.717,-1.4971
121.1342,-0.2342,0.717,-1.4971
121.1553,-0.2342,0.717,-1.4971
121.1752,-0.2342,0.717,-1.4971
121.1952,-0.2342,0.717,-1.4971
121.2152,-0.2342,0.717,-1.4971
121.2352,-0.2342,0.717,-1.4971
121.2552,-0.2807,0.8103,-1.5586
121.2842,-0.2807,0.8103,-1.5586
121.3042,-0.2807,0.8103,-1.5586
121.3242,-0.2807,0.8103,-1.5586
121.3362,-0.1748,0.8185,-1.6004
121.3552,-0.1748,0.8185,-1.6004
121.3762,-0.105,0.8597,-1.6105
121.3952,-0.0719,0.8895,-1.6133
121.4152,-0.0719,0.8895,-1.6133
121.4352,-0.0719,0.8895,-1.6133
121.4552,-0.0101,0.9985,-1.6229
121.4792,-0.0015,1.034,-1.6281
121.4992,0.0016,1.0686,-1.6346
121.5192,-0.0012,1.1013,-1.6433
121.5392,-0.0073,1.1276,-1.6531
121.5552,-0.0073,1.1276,-1.6531
121.5742,-0.0073,1.1276,-1.6531
121.5952,-0.0073,1.1276,-1.6531
121.6152,-0.0073,1.1276,-1.6531
121.6352,-0.0073,1.1276,-1.6531
121.6552,-0.0073,1.1276,-1.6531
121.6812,-0.0073,1.1276,-1.6531
121.7012,-0.0073,1.1276,-1.6531
121.7212,-0.0073,1.1276,-1.6531
121.7352,-0.0073,1.1276,-1.6531
121.7552,-0.0073,1.1276,-1.6531
121.7752,0.0763,1.0749,-1.7404
121.7962,0.1117,1.0801,-1.7375
121.8152,0.1446,1.0919,-1.7353
121.8372,0.1446,1.0919,-1.7353
121.8572,0.2008,1.1311,-1.7309
121.8772,0.2188,1.154,-1.7317
121.8952,0.2313,1.1792,-1.7331
121.9162,0.2377,1.1999,-1.736
121.9352,0.2384,1.219,-1.7406
121.9562,0.2339,1.233,-1.7456
121.9762,0.226,1.2412,-1.7509
121.9982,0.2152,1.2425,-1.7558
122.0182,0.2027,1.2363,-1.7602
122.0382,0.1947,1.2228,-1.7625
122.0582,0.1947,1.2228,-1.7625
122.0782,0.1947,1.2228,-1.7625
122.0952,0.1947,1.2228,-1.7625
122.1152,0.1984,1.1145,-1.7517
122.1352,0.1984,1.1145,-1.7517
122.1552,0.1984,1.1145,-1.7517
122.1752,0.2654,1.0313,-1.7257
122.1952,0.2654,1.0313,-1.7257
122.2151,0.3282,0.9986,-1.7061
122.2351,0.3606,0.9906,-1.6975
122.2551,0.3606,0.9906,-1.6975
122.2751,0.4182,0.99,-1.6859
122.2951,0.4182,0.99,-1.6859
122.3151,0.4182,0.99,-1.6859
122.3351,0.4659,1.0094,-1.6855
122.3561,0.4692,1.0149,-1.6887
122.3751,0.4657,1.018,-1.6925
122.3961,0.4562,1.016,-1.6966
122.4151,0.442,1.0071,-1.7006
122.4351,0.4246,0.9907,-1.7021
122.4551,0.4067,0.9662,-1.7015
122.4761,0.4067,0.9662,-1.7015
122.4961,0.4067,0.9662,-1.7015
122.5161,0.3749,0.8519,-1.6813
122.5361,0.3782,0.808,-1.6704
122.5561,0.3782,0.808,-1.6704
122.5761,0.4026,0.722,-1.6434
122.5961,0.4026,0.722,-1.6434
122.6161,0.4473,0.6489,-1.6159
122.6351,0.4473,0.6489,-1.6159
122.6551,0.4985,0.5971,-1.5937
122.6751,0.523,0.5789,-1.5853
122.7031,0.523,0.5789,-1.5853
122.7231,0.523,0.5789,-1.5853
122.7431,0.523,0.5789,-1.5853
122.7631,0.523,0.5789,-1.5853
122.7761,0.523,0.5789,-1.5853
122.7961,0.523,0.5789,-1.5853
122.8161,0.523,0.5789,-1.5853
122.8351,0.523,0.5789,-1.5853
122.8561,0.523,0.5789,-1.5853
122.8761,0.523,0.5789,-1.5853
122.8951,0.523,0.5789,-1.5853
122.9161,0.4355,0.3744,-1.5013
122.9361,0.4355,0.3744,-1.5013
122.9561,0.4355,0.3744,-1.5013
122.9761,0.4355,0.3744,-1.5013
122.9971,0.4355,0.3744,-1.5013
123.0161,0.4355,0.3744,-1.5013
123.0451,0.4355,0.3744,-1.5013
123.0651,0.4263,0.0321,-1.401
123.0761,0.4386,-0.0027,-1.3971
123.0961,0.4509,-0.0323,-1.3959
123.1161,0.4614,-0.0554,-1.3977
123.1361,0.4686,-0.0731,-1.4021
123.1561,0.4686,-0.0731,-1.4021
123.176,0.4686,-0.0731,-1.4021
123.196,0.4686,-0.0731,-1.4021
123.216,0.4686,-0.0731,-1.4021
123.236,0.4686,-0.0731,-1.4021
123.256,0.4686,-0.0731,-1.4021
123.276,0.4686,-0.0731,-1.4021
123.296,0.4686,-0.0731,-1.4021
123.316,0.276,-0.1638,-1.4078
123.337,0.276,-0.1638,-1.4078
123.356,0.2082,-0.2241,-1.395
123.376,0.179,-0.2594,-1.3891
123.396,0.179,-0.2594,-1.3891
123.417,0.179,-0.2594,-1.3891
123.437,0.179,-0.2594,-1.3891
123.457,0.179,-0.2594,-1.3891
123.477,0.179,-0.2594,-1.3891
123.496,0.179,-0.2594,-1.3891
123.516,0.179,-0.2594,-1.3891
123.536,0.179,-0.2594,-1.3891
123.556,0.179,-0.2594,-1.3891
123.576,0.1111,-0.4837,-1.4819
123.596,0.1111,-0.4837,-1.4819
123.621,0.1111,-0.4837,-1.4819
123.641,0.1111,-0.4837,-1.4819
123.657,0.1111,-0.4837,-1.4819
123.677,0.1111,-0.4837,-1.4819
123.696,0.0356,-0.3415,-1.5294
123.716,0.0356,-0.3415,-1.5294
123.745,-0.0312,-0.303,-1.5196
123.765,-0.0664,-0.2918,-1.5139
123.776,-0.1008,-0.2856,-1.5084
123.796,-0.1325,-0.2829,-1.5055
123.816,-0.1562,-0.2809,-1.5059
123.836,-0.175,-0.276,-1.5128
123.856,-0.1863,-0.2676,-1.5224
123.876,-0.1928,-0.2531,-1.5347
123.896,-0.1943,-0.2374,-1.5464
123.916,-0.1898,-0.2203,-1.5597
123.936,-0.1813,-0.2033,-1.5686
123.9559,-0.1675,-0.1886,-1.5734
123.9759,-0.1497,-0.1742,-1.5724
123.9969,-0.1497,-0.1742,-1.5724
124.0169,-0.1157,-0.1385,-1.5487
124.0369,-0.1157,-0.1385,-1.5487
124.0569,-0.0792,-0.0934,-1.5073
124.0769,-0.0792,-0.0934,-1.5073
124.0969,-0.0474,-0.0394,-1.4477
124.1249,-0.0369,-0.0088,-1.4135
124.1449,-0.0269,0.0237,-1.3778
124.1649,-0.0192,0.0587,-1.341
124.1849,-0.013,0.0945,-1.3047
124.1969,-0.013,0.0945,-1.3047
124.2169,-0.0046,0.1722,-1.233
124.2369,-0.0008,0.2126,-1.1982
124.2569,0.0013,0.2528,-1.1662
124.2859,0.004,0.2936,-1.1356
124.3059,0.0055,0.3344,-1.1078
124.3159,0.0081,0.3754,-1.084
124.3359,0.0115,0.4142,-1.0626
124.3559,0.0147,0.4513,-1.0445
124.3769,0.0197,0.4855,-1.0271
124.3969,0.0231,0.5183,-1.0117
124.4169,0.0277,0.5478,-0.9962
124.4439,0.0313,0.5772,-0.9796
124.4639,0.0349,0.6067,-0.9605
124.4839,0.0379,0.6368,-0.9393
124.5039,0.0409,0.6674,-0.9157
124.5169,0.0437,0.698,-0.8902
124.5359,0.0465,0.7283,-0.8633
124.5559,0.0493,0.757,-0.8384
124.5769,0.0524,0.7835,-0.8143
124.5959,0.0551,0.8091,-0.7918
124.6159,0.0579,0.8325,-0.7728
124.6369,0.06,0.8553,-0.7557
124.6569,0.0612,0.8775,-0.7417
124.6779,0.0612,0.899,-0.73
124.6979,0.0608,0.9199,-0.721
124.7169,0.0594,0.9395,-0.7142
124.7359,0.0571,0.9583,-0.7097
124.7559,0.0539,0.9766,-0.7061
124.7759,0.0497,0.9977,-0.7026
124.7959,0.0457,1.0103,-0.7019
124.8159,0.041,1.0261,-0.701
124.8389,0.0353,1.041,-0.7001
124.8589,0.0299,1.0551,-0.6994
124.8789,0.0247,1.0688,-0.6984
124.8969,0.0193,1.0816,-0.6981
124.9169,0.0139,1.094,-0.6981
124.9369,0.0085,1.1063,-0.6982
124.9558,0.0033,1.1176,-0.6987
124.9769,-0.0021,1.1291,-0.699
124.9968,-0.0072,1.1396,-0.6996
125.0168,-0.0125,1.15,-0.7003
125.0368,-0.0172,1.16,-0.7013
125.0568,-0.0222,1.1692,-0.7025
125.0768,-0.0275,1.178,-0.7045
125.0968,-0.0326,1.1852,-0.7075
125.1158,-0.0379,1.1921,-0.7112
125.1458,-0.0433,1.198,-0.7157
125.1658,-0.0491,1.203,-0.7202
125.1858,-0.055,1.2065,-0.7249
125.1998,-0.0613,1.2091,-0.7288
125.2188,-0.0676,1.2104,-0.7308
125.2368,-0.0744,1.2108,-0.7313
125.2568,-0.0815,1.2102,-0.7296
125.2768,-0.0886,1.2088,-0.7262
125.2968,-0.0954,1.2066,-0.7229
125.3168,-0.1015,1.204,-0.7211
125.3408,-0.1068,1.2005,-0.7212
125.3608,-0.1117,1.1966,-0.7237
125.3808,-0.1152,1.1902,-0.7263
125.3968,-0.1185,1.1827,-0.7291
125.4168,-0.1213,1.174,-0.7306
125.4368,-0.1241,1.1638,-0.7308
125.4568,-0.1259,1.1525,-0.73
125.4848,-0.1266,1.1405,-0.7289
125.5048,-0.1259,1.128,-0.7282
125.5258,-0.1237,1.1149,-0.7281
125.5458,-0.12,1.1017,-0.7285
125.5658,-0.1154,1.0881,-0.7289
125.5848,-0.1091,1.0738,-0.729
125.5968,-0.1015,1.0597,-0.729
125.6168,-0.0931,1.0457,-0.7291
125.6378,-0.0826,1.0318,-0.7295
125.6568,-0.072,1.0185,-0.73
125.6858,-0.0591,1.005,-0.7303
125.7058,-0.0457,0.9923,-0.7302
125.7258,-0.0319,0.98,-0.7296
125.7458,-0.0175,0.9685,-0.7282
125.7568,-0.0029,0.9571,-0.7259
125.7768,0.012,0.9461,-0.7228
125.7968,0.0266,0.935,-0.7186
125.8168,0.0411,0.9241,-0.7131
125.8368,0.0552,0.913,-0.7059
125.8568,0.0688,0.9015,-0.6974
125.8767,0.0823,0.8896,-0.6873
125.9027,0.095,0.8768,-0.676
125.9167,0.1078,0.8633,-0.6629
125.9378,0.1199,0.8489,-0.6484
125.9567,0.1318,0.8334,-0.6323
125.9778,0.144,0.817,-0.6148
125.9967,0.1557,0.7996,-0.5967
126.0178,0.1677,0.7811,-0.5773
126.0368,0.1792,0.7617,-0.5577
126.0608,0.191,0.7415,-0.5375
126.0768,0.2023,0.7204,-0.5171
126.0967,0.214,0.699,-0.4969
126.1157,0.2247,0.677,-0.4769
126.1367,0.2354,0.655,-0.4577
126.1567,0.2447,0.6329,-0.4395
126.1767,0.254,0.6112,-0.4217
126.2057,0.2604,0.59,-0.4059
126.2257,0.2662,0.5689,-0.3904
126.2457,0.2712,0.548,-0.376
126.2567,0.2729,0.5281,-0.364
126.2767,0.272,0.5088,-0.3541
126.2967,0.2697,0.4901,-0.3462
126.3177,0.2647,0.4714,-0.3405
126.3367,0.2569,0.4535,-0.3374
126.3567,0.2472,0.4357,-0.336
126.3777,0.2354,0.4181,-0.337
126.4057,0.2224,0.4005,-0.3394
126.4257,0.2087,0.3836,-0.3439
126.4457,0.1939,0.3665,-0.3493
126.4567,0.1788,0.3497,-0.3558
126.4767,0.163,0.333,-0.3626
126.4967,0.1475,0.3164,-0.3699
126.5167,0.1318,0.3001,-0.3767
126.5437,0.1167,0.2842,-0.3827
126.5637,0.1021,0.2684,-0.3874
126.5767,0.0874,0.2527,-0.3907
126.5967,0.0737,0.2377,-0.392
126.6177,0.0601,0.2226,-0.3915
126.6367,0.0473,0.2081,-0.389
126.6567,0.0344,0.1936,-0.3844
126.6777,0.0217,0.1796,-0.3779
126.6967,0.0092,0.1656,-0.3698
126.7257,-0.0034,0.152,-0.3604
126.7457,-0.016,0.1386,-0.35
126.7657,-0.0284,0.1258,-0.3392
126.7767,-0.0419,0.1126,-0.3278
126.7967,-0.0545,0.1002,-0.3167
126.8167,-0.0681,0.0889,-0.306
126.8367,-0.082,0.0776,-0.2963
126.8567,-0.0967,0.0667,-0.2869
126.8767,-0.1114,0.0558,-0.2778
126.8967,-0.1255,0.0448,-0.2697
126.9207,-0.1391,0.0345,-0.2615
126.9407,-0.1518,0.0245,-0.2536
126.9607,-0.1632,0.0151,-0.2452
126.9767,-0.1733,0.006,-0.2371
126.9977,-0.1816,-0.002,-0.2293
127.0177,-0.1882,-0.0093,-0.2219
127.0377,-0.1928,-0.016,-0.2159
127.0577,-0.1957,-0.0211,-0.2105
127.0777,-0.1972,-0.026,-0.2061
127.0977,-0.1974,-0.03,-0.2025
127.1177,-0.1963,-0.0333,-0.1995
127.1377,-0.194,-0.0358,-0.1969
127.1577,-0.1907,-0.0379,-0.1947
127.1767,-0.1867,-0.0394,-0.1927
127.1966,-0.1817,-0.0403,-0.1907
127.2166,-0.176,-0.0407,-0.1884
127.2436,-0.17,-0.0408,-0.186
127.2636,-0.1631,-0.0404,-0.1833
127.2836,-0.1558,-0.0398,-0.18
127.3036,-0.1479,-0.0385,-0.1766
127.3236,-0.1398,-0.0372,-0.172
127.3376,-0.1312,-0.0354,-0.1672
127.3576,-0.1222,-0.0332,-0.1621
127.3766,-0.113,-0.0309,-0.156
127.3966,-0.1029,-0.0285,-0.1497
127.4276,-0.0926,-0.0262,-0.1432
127.4376,-0.082,-0.0236,-0.1363
127.4576,-0.0709,-0.021,-0.1296
127.4776,-0.0588,-0.018,-0.1241
127.4966,-0.0496,-0.0173,-0.1166
127.5166,-0.039,-0.0169,-0.1075
127.5366,-0.0285,-0.0158,-0.102
127.5566,-0.0177,-0.0139,-0.0981
127.5766,-0.0066,-0.0121,-0.0936
127.5976,0.0033,-0.0099,-0.0932
127.6206,0.0132,-0.007,-0.0957
127.6406,0.0232,-0.0049,-0.0958
127.6566,0.0323,-0.0019,-0.0983
127.6776,0.0413,0.001,-0.1009
127.6966,0.0493,0.004,-0.1037
127.7176,0.0569,0.0069,-0.1068
127.7366,0.0634,0.0099,-0.1104
127.7566,0.069,0.0127,-0.1132
127.7776,0.0741,0.0153,-0.1168
127.7966,0.0781,0.0175,-0.119
127.8216,0.0833,0.0186,-0.1226
127.8406,0.087,0.0197,-0.1254
127.8576,0.0899,0.0204,-0.1282
127.8776,0.0929,0.0209,-0.1306
127.8966,0.0957,0.021,-0.1333
127.9166,0.0981,0.0207,-0.1354
127.9416,0.0998,0.0203,-0.137
127.9616,0.101,0.0194,-0.1381
127.9816,0.1012,0.0183,-0.1385
127.9966,0.1008,0.0169,-0.1384
128.0166,0.0998,0.0151,-0.138
128.0376,0.098,0.0133,-0.137
128.0566,0.095,0.0112,-0.1355
128.0776,0.0913,0.0088,-0.1333
128.0976,0.0873,0.0061,-0.131
128.1256,0.0823,0.0027,-0.1278
128.1456,0.0764,-0.0014,-0.1234
128.1656,0.0697,-0.0058,-0.1188
128.1856,0.0635,-0.0101,-0.1143
128.1976,0.0553,-0.0141,-0.1094
128.2166,0.0483,-0.0181,-0.1045
128.2376,0.0405,-0.023,-0.0994
128.2566,0.0323,-0.0273,-0.0934
128.2766,0.0269,-0.03,-0.0946
128.2976,0.0269,-0.03,-0.0946
128.3176,0.0176,-0.0363,-0.0946
128.3376,0.0121,-0.0396,-0.0933
128.3576,0.0121,-0.0396,-0.0933
128.3776,0.0002,-0.0459,-0.0938
128.3966,-0.0056,-0.0492,-0.0945
128.4176,-0.0114,-0.0528,-0.0943
128.4376,-0.0114,-0.0528,-0.0943
128.4566,-0.0224,-0.0599,-0.0949
128.4776,-0.0276,-0.0631,-0.0958
128.4986,-0.034,-0.067,-0.0957
128.5186,-0.0389,-0.0705,-0.0956
128.5386,-0.0445,-0.0743,-0.0958
128.5586,-0.0445,-0.0743,-0.0958
128.5766,-0.0445,-0.0743,-0.0958
128.5966,-0.0445,-0.0743,-0.0958
128.6166,-0.0597,-0.0883,-0.0954
128.6446,-0.0615,-0.0908,-0.0945
128.6646,-0.0615,-0.0908,-0.0945
128.6846,-0.0615,-0.0908,-0.0945
128.6966,-0.0615,-0.0908,-0.0945
128.7166,-0.0639,-0.0965,-0.0918
128.7376,-0.0635,-0.0968,-0.091
128.7566,-0.0635,-0.0968,-0.091
128.7766,-0.0635,-0.0968,-0.091
128.7966,-0.0635,-0.0968,-0.091
128.8246,-0.0635,-0.0968,-0.091
128.8446,-0.0635,-0.0968,-0.091
128.8646,-0.0635,-0.0968,-0.091
128.8766,-0.0598,-0.0947,-0.0931
128.8976,-0.0597,-0.0938,-0.0945
128.9176,-0.06,-0.0933,-0.0943
128.9376,-0.0602,-0.0923,-0.0955
128.9576,-0.0615,-0.0918,-0.0955
128.9776,-0.0615,-0.0918,-0.0955
128.9976,-0.0618,-0.0916,-0.0967
129.0176,-0.0618,-0.0916,-0.0967
129.0376,-0.0618,-0.0916,-0.0967
129.0576,-0.0618,-0.0916,-0.0967
129.0777,-0.0618,-0.0916,-0.0967
129.0966,-0.0618,-0.0916,-0.0967
129.1176,-0.0625,-0.0936,-0.0942
129.1366,-0.0632,-0.0935,-0.0943
129.1576,-0.0632,-0.0935,-0.0943
129.1766,-0.0632,-0.0932,-0.0942
129.1976,-0.0632,-0.0932,-0.0942
129.2196,-0.0632,-0.0932,-0.0942
129.2396,-0.0632,-0.0932,-0.0942
129.2586,-0.0632,-0.0932,-0.0942
129.2776,-0.0632,-0.0932,-0.0942
129.2976,-0.0632,-0.0932,-0.0942
129.3176,-0.0611,-0.0911,-0.0973
129.3446,-0.061,-0.0914,-0.097
129.3646,-0.0613,-0.0915,-0.0964
129.3846,-0.061,-0.0915,-0.0968
129.3976,-0.0614,-0.0913,-0.0966
129.4176,-0.0616,-0.0911,-0.0969
129.4377,-0.0616,-0.0911,-0.0969
129.4577,-0.0616,-0.0911,-0.0969
129.4777,-0.0616,-0.0911,-0.0969
129.4977,-0.0616,-0.0911,-0.0969
129.5257,-0.0616,-0.0911,-0.0969
129.5457,-0.0616,-0.0911,-0.0969
129.5657,-0.0616,-0.0911,-0.0969
129.5857,-0.0616,-0.0911,-0.0969
129.6057,-0.0616,-0.0911,-0.0969
129.6177,-0.0616,-0.0911,-0.0969
